"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote"
"WTR","Aqua America, Inc.","31.56","$5.57B","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/wtr"
"ARMK","Aramark","31.36","$7.54B","2013","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/armk"
"ABR","Arbor Realty Trust","6.48","$330.24M","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/abr"
"ABR^A","Arbor Realty Trust","23.8983","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abr^a"
"ABR^B","Arbor Realty Trust","21.73","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abr^b"
"ABR^C","Arbor Realty Trust","24.68","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abr^c"
"ABRN","Arbor Realty Trust","22.9985","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/abrn"
"ARC","ARC Document Solutions, Inc.","3.46","$162.59M","2004","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/arc"
"ARCX","Arc Logistic Partners LP","12.13","$233.57M","2013","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/arcx"
"MT","ArcelorMittal","3.73","$6.17B","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/mt"
"ARH^C","Arch Capital Group Ltd.","25.94","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arh^c"
"ADM","Archer-Daniels-Midland Company","34.07","$20.33B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/adm"
"AROC","Archrock, Inc.","5.07","$352.09M","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/aroc"
"ARCO","Arcos Dorados Holdings Inc.","2.7","$568.46M","2011","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/arco"
"ASC","Ardmore Shipping Corporation","8.31","$216.97M","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/asc"
"AFC","Ares Capital Corporation","25.2544","$202.04M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afc"
"ARU","Ares Capital Corporation","25.63","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aru"
"ACRE","Ares Commercial Real Estate Corporation","9.8","$280.37M","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/acre"
"ARDC","Ares Dynamic Credit Allocation Fund, Inc.","12.59","$216.12M","2012","n/a","n/a","http://www.nasdaq.com/symbol/ardc"
"ARES","Ares Management L.P.","11.05","$2.34B","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/ares"
"AGX","Argan, Inc.","29.59","$438.72M","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/agx"
"ANET","Arista Networks, Inc.","59.22","$4.01B","2014","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/anet"
"AI","Arlington Asset Investment Corp","11.83","$272.39M","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/ai"
"AIC","Arlington Asset Investment Corp","19.6434","n/a","2015","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/aic"
"AIW","Arlington Asset Investment Corp","19.09","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/aiw"
"AHH","Armada Hoffler Properties, Inc.","10.56","$280.05M","2013","Finance","Real Estate","http://www.nasdaq.com/symbol/ahh"
"ARR","ARMOUR Residential REIT, Inc.","19.27","$767.68M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/arr"
"ARR^A","ARMOUR Residential REIT, Inc.","22.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arr^a"
"ARR^B","ARMOUR Residential REIT, Inc.","19.94","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arr^b"
"AWI","Armstrong World Industries Inc","39.1","$2.16B","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/awi"
"ARW","Arrow Electronics, Inc.","54.75","$5.12B","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/arw"
"AJG","Arthur J. Gallagher & Co.","38.32","$6.77B","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/ajg"
"APAM","Artisan Partners Asset Management Inc.","29.28","$2.15B","2013","Finance","Investment Managers","http://www.nasdaq.com/symbol/apam"
"ASA","ASA Gold and Precious Metals Limited","8.91","$171.87M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asa"
"ABG","Asbury Automotive Group Inc","46.7","$1.19B","2002","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/abg"
"AHP","Ashford Hospitality Prime, Inc.","9.76","$277.88M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ahp"
"AHT","Ashford Hospitality Trust Inc","5.15","$491.69M","2003","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/aht"
"AHT^A","Ashford Hospitality Trust Inc","22.77","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aht^a"
"AHT^D","Ashford Hospitality Trust Inc","21.9195","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aht^d"
"AHT^E","Ashford Hospitality Trust Inc","24.03","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aht^e"
"ASH","Ashland Inc.","92.99","$6.21B","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/ash"
"APB","Asia Pacific Fund, Inc. (The)","8.93","$92.37M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/apb"
"GRR","Asia Tigers Fund, Inc. (The)","8.29","$29.26M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grr"
"ASPN","Aspen Aerogels, Inc.","4.74","$109.53M","2014","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/aspn"
"AHL","Aspen Insurance Holdings Limited","41.86","$2.54B","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ahl"
"AHL^A","Aspen Insurance Holdings Limited","23.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ahl^a"
"AHL^B","Aspen Insurance Holdings Limited","26.17","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ahl^b"
"AHL^C","Aspen Insurance Holdings Limited","25.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ahl^c"
"ASB","Associated Banc-Corp","16.99","$2.55B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asb"
"ASB^B","Associated Banc-Corp","25.94","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asb^b"
"ASB^C","Associated Banc-Corp","25.92","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asb^c"
"AC","Associated Capital Group, Inc.","25.3","$643.87M","2015","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ac"
"AIZ","Assurant, Inc.","78.48","$5.17B","2004","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/aiz"
"AGO","Assured Guaranty Ltd.","23.73","$3.35B","2004","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ago"
"AGO^B","Assured Guaranty Ltd.","25.8345","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ago^b"
"AGO^E","Assured Guaranty Ltd.","25.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ago^e"
"AGO^F","Assured Guaranty Ltd.","25.13","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ago^f"
"AF","Astoria Financial Corporation","15.12","$1.52B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/af"
"AF^C","Astoria Financial Corporation","25.41","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/af^c"
"AZN","Astrazeneca PLC","30.03","$75.92B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/azn"
"T","AT&T Inc.","36.88","$226.89B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/t"
"ATTO","Atento S.A.","9.25","$680.98M","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/atto"
"AT","Atlantic Power Corporation","1.75","$213.85M","n/a","Energy","Electric Utilities: Central","http://www.nasdaq.com/symbol/at"
"ATLS","Atlas Energy, L.P.","0.8","$20.81M","2015","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/atls"
"ARP","Atlas Resource Partners, L.P.","0.77","$78.66M","2005","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/arp"
"ARP^D","Atlas Resource Partners, L.P.","4.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arp^d"
"ARP^E","Atlas Resource Partners, L.P.","7.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arp^e"
"ATO","Atmos Energy Corporation","69.53","$7.06B","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/ato"
"ATW","Atwood Oceanics, Inc.","7.01","$453.22M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/atw"
"AUO","AU Optronics Corp","2.55","$2.45B","2002","Technology","Semiconductors","http://www.nasdaq.com/symbol/auo"
"ATHM","Autohome Inc.","23.49","$2.6B","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/athm"
"ALV","Autoliv, Inc.","99.89","$8.8B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/alv"
"AN","AutoNation, Inc.","45.75","$5.06B","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/an"
"AZO","AutoZone, Inc.","727.35","$21.97B","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/azo"
"AVB","AvalonBay Communities, Inc.","166.27","$22.76B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/avb"
"AGR","Avangrid, Inc.","42.01","$10.6B","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/agr"
"ACP","Avenue Income Credit Strategies Fund","10.13","$132.44M","2011","n/a","n/a","http://www.nasdaq.com/symbol/acp"
"AVY","Avery Dennison Corporation","63.2","$5.76B","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/avy"
"AVG","AVG Technologies N.V.","17.36","$908.62M","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/avg"
"AVH","Avianca Holdings S.A.","4.16","$518.43M","2013","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/avh"
"AVA","Avista Corporation","37.54","$2.34B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ava"
"AV","Aviva plc","12.55","$18.51B","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/av"
"AVV","Aviva plc","26.84","n/a","2011","Finance","Life Insurance","http://www.nasdaq.com/symbol/avv"
"AVT","Avnet, Inc.","40.12","$5.3B","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/avt"
"AVP","Avon Products, Inc.","3.23","$1.41B","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/avp"
"AVX","AVX Corporation","11.19","$1.88B","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/avx"
"AXTA","Axalta Coating Systems Ltd.","22.94","$5.46B","2014","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/axta"
"AXLL","Axiall Corporation","18.75","$1.32B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/axll"
"AXS","Axis Capital Holdings Limited","52.5","$5.06B","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/axs"
"AXS^C","Axis Capital Holdings Limited","25.52","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axs^c"
"AXS^D","Axis Capital Holdings Limited","25.13","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axs^d"
"AZUR","Azure Midstream Partners, LP","1.65","$35.92M","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/azur"
"AZZ","AZZ Inc.","48.58","$1.26B","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/azz"
"BGS","B&G Foods, Inc.","35.18","$2.04B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/bgs"
"BW","Babcock","19.57","$1.05B","2015","Capital Goods","Building Products","http://www.nasdaq.com/symbol/bw"
"MCI","Babson Capital Corporate Investors","16.25","$315.73M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mci"
"BGH","Babson Capital Global Short Duration High Yield Fund","15.38","$308.49M","2012","n/a","n/a","http://www.nasdaq.com/symbol/bgh"
"MPV","Babson Capital Participation Investors","13.46","$138.09M","1988","Consumer Services","Miscellaneous","http://www.nasdaq.com/symbol/mpv"
"BMI","Badger Meter, Inc.","60.12","$872.52M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/bmi"
"BHI","Baker Hughes Incorporated","44.85","$19.56B","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/bhi"
"BBN","BalckRock Taxable Municipal Bond Trust","22.94","$1.31B","2010","n/a","n/a","http://www.nasdaq.com/symbol/bbn"
"BLL","Ball Corporation","65.22","$8.89B","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/bll"
"BGE^B","Baltimore Gas & Electric Company","26.3199","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bge^b"
"BANC","Banc of California, Inc.","14.97","$566.01M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banc"
"BANC^C","Banc of California, Inc.","26.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banc^c"
"BANC^D","Banc of California, Inc.","25.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banc^d"
"BOCA","Banc of California, Inc.","25.5171","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/boca"
"BBVA","Banco Bilbao Viscaya Argentaria S.A.","6.58","$41.89B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bbva"
"BBD","Banco Bradesco Sa","4.99","$25.16B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bbd"
"BBDO","Banco Bradesco Sa","5.5","$27.74B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bbdo"
"BCH","Banco De Chile","61.41","$9.84B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bch"
"BLX","Banco Latinoamericano de Comercio Exterior, S.A.","22.19","$864.72M","1992","Finance","Commercial Banks","http://www.nasdaq.com/symbol/blx"
"BSBR","Banco Santander Brasil SA","3.46","$26.06B","2009","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bsbr"
"BSAC","Banco Santander Chile","17.07","$8.04B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bsac"
"SAN","Banco Santander, S.A.","4.12","$58.98B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/san"
"SAN^A","Banco Santander, S.A.","24.91","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/san^a"
"SAN^B","Banco Santander, S.A.","20.003","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/san^b"
"SAN^C","Banco Santander, S.A.","25.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/san^c"
"SAN^I","Banco Santander, S.A.","24.83","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/san^i"
"CIB","BanColombia S.A.","29.69","$7.14B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/cib"
"BXS","BancorpSouth, Inc.","19.76","$1.86B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bxs"
"BAC","Bank of America Corporation","12.95","$134.84B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bac"
"BAC.WS.A","Bank of America Corporation","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac.ws.a"
"BAC.WS.B","Bank of America Corporation","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac.ws.b"
"BAC^C","Bank of America Corporation","25.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac^c"
"BAC^D","Bank of America Corporation","25.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac^d"
"BAC^E","Bank of America Corporation","21.41","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac^e"
"BAC^I","Bank of America Corporation","26.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac^i"
"BAC^L","Bank of America Corporation","1098.99","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac^l"
"BAC^W","Bank of America Corporation","26.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bac^w"
"BAC^Y","Bank of America Corporation","26.0099","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bac^y"
"BAC^Z","Bank of America Corporation","25.47","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac^z"
"BML^G","Bank of America Corporation","17.78","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bml^g"
"BML^H","Bank of America Corporation","17.77","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bml^h"
"BML^I","Bank of America Corporation","25.7201","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bml^i"
"BML^J","Bank of America Corporation","21.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bml^j"
"BML^L","Bank of America Corporation","20.4356","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bml^l"
"BOH","Bank of Hawaii Corporation","61.69","$2.67B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/boh"
"BMO","Bank Of Montreal","53.43","$34.37B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bmo"
"BK","Bank Of New York Mellon Corporation (The)","34.46","$37.66B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bk"
"BK^C","Bank Of New York Mellon Corporation (The)","25.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bk^c"
"BNS","Bank of Nova Scotia (The)","40.86","$49.19B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bns"
"RATE","Bankrate, Inc.","11.1","$1.1B","2011","Technology","EDP Services","http://www.nasdaq.com/symbol/rate"
"BKU","BankUnited, Inc.","33.18","$3.43B","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bku"
"BCS","Barclays PLC","10.06","$42.21B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bcs"
"BCS^","Barclays PLC","24.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bcs^"
"BCS^A","Barclays PLC","25.1201","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bcs^a"
"BCS^C","Barclays PLC","25.48","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bcs^c"
"BCS^D","Barclays PLC","25.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bcs^d"
"BNED","Barnes & Noble Education, Inc","10.45","$504.25M","2015","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/bned"
"BKS","Barnes & Noble, Inc.","8.26","$631.64M","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/bks"
"B","Barnes Group, Inc.","30.98","$1.7B","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/b"
"CUDA","Barracuda Networks, Inc.","11.56","$613.86M","2013","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/cuda"
